[0.005s][info][class,load] opened: /usr/lib/jvm/java-11-openjdk-11.0.8.10-2.fc32.x86_64/lib/modules
[0.599s][info][class,load] org.jboss.logmanager.handlers.SyslogHandler$SyslogType source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.4.jar
[0.600s][info][class,load] org.jboss.logmanager.handlers.SyslogHandler$Protocol source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.4.jar
[0.600s][info][class,load] io.vertx.core.http.ClientAuth source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.vertx.vertx-core-3.9.2.jar
[0.601s][info][class,load] io.quarkus.runtime.configuration.ConfigUtils$$Lambda$46/0x0000000840088440 source: io.quarkus.runtime.configuration.ConfigUtils
[0.601s][info][class,load] io.quarkus.vertx.http.runtime.HttpConfiguration$InsecureRequests source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-vertx-http-1.8.3.Final.jar
[0.602s][info][class,load] io.quarkus.runtime.configuration.TrimmedStringConverter source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-core-1.8.3.Final.jar
[0.602s][info][class,load] io.vertx.core.http.HttpMethod source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.vertx.vertx-core-3.9.2.jar
[0.603s][info][class,load] io.smallrye.config.SmallRyeConfigFactory source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.smallrye.config.smallrye-config-1.8.6.jar
[0.603s][info][class,load] io.quarkus.runtime.configuration.QuarkusConfigFactory source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-core-1.8.3.Final.jar
[0.603s][info][class,load] org.eclipse.microprofile.config.spi.ConfigProviderResolver source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/org.eclipse.microprofile.config.microprofile-config-api-1.4.jar
[0.606s][info][class,load] io.smallrye.config.SmallRyeConfigProviderResolver source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.smallrye.config.smallrye-config-1.8.6.jar
[0.606s][info][class,load] io.smallrye.config.SmallRyeConfigProviderResolver$1 source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.smallrye.config.smallrye-config-1.8.6.jar
[0.606s][info][class,load] io.smallrye.config.SmallRyeConfigFactory$Default source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.smallrye.config.smallrye-config-1.8.6.jar
[0.609s][info][class,load] java.util.function.Predicate source: shared objects file
[0.609s][info][class,load] io.smallrye.config.SmallRyeConfigProviderResolver$$Lambda$47/0x000000084008f840 source: io.smallrye.config.SmallRyeConfigProviderResolver
[0.610s][info][class,load] io.quarkus.vertx.http.runtime.HttpBuildTimeConfig source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-vertx-http-1.8.3.Final.jar
[0.610s][info][class,load] io.smallrye.config.SecretKeys source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.smallrye.config.smallrye-config-1.8.6.jar
[0.611s][info][class,load] io.smallrye.config.SysPropConfigSource$$Lambda$48/0x000000084008fc40 source: io.smallrye.config.SysPropConfigSource
[0.611s][info][class,load] io.smallrye.config.EnvConfigSource$$Lambda$49/0x000000084008f040 source: io.smallrye.config.EnvConfigSource
[0.612s][info][class,load] io.quarkus.runtime.configuration.NameIterator source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-core-1.8.3.Final.jar
[0.613s][info][class,load] org.wildfly.common.Assert source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/org.wildfly.common.wildfly-common-1.5.4.Final-format-001.jar
[0.614s][info][class,load] io.smallrye.config.ConfigValue$ConfigValueBuilder source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.smallrye.config.smallrye-config-1.8.6.jar
[0.614s][info][class,load] io.smallrye.config.Expressions source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.smallrye.config.smallrye-config-1.8.6.jar
[0.615s][info][class,load] io.smallrye.common.expression.Expression$Flag source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.smallrye.common.smallrye-common-expression-1.1.0.jar
[0.616s][info][class,load] io.smallrye.common.expression.Expression source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.smallrye.common.smallrye-common-expression-1.1.0.jar
[0.616s][info][class,load] io.smallrye.common.expression.Node source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.smallrye.common.smallrye-common-expression-1.1.0.jar
[0.617s][info][class,load] io.smallrye.common.expression.LiteralNode source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.smallrye.common.smallrye-common-expression-1.1.0.jar
[0.617s][info][class,load] io.smallrye.common.expression.Node$1 source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.smallrye.common.smallrye-common-expression-1.1.0.jar
[0.617s][info][class,load] io.smallrye.common.expression.CompositeNode source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.smallrye.common.smallrye-common-expression-1.1.0.jar
[0.617s][info][class,load] java.util.EnumSet source: shared objects file
[0.618s][info][class,load] java.util.RegularEnumSet source: shared objects file
[0.618s][info][class,load] io.smallrye.common.constraint.Assert source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.smallrye.common.smallrye-common-constraint-1.1.0.jar
[0.619s][info][class,load] io.smallrye.common.expression.Expression$Itr source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.smallrye.common.smallrye-common-expression-1.1.0.jar
[0.620s][info][class,load] io.smallrye.common.expression.ResolveContext source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.smallrye.common.smallrye-common-expression-1.1.0.jar
[0.620s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x000000084008f440 source: java.lang.invoke.LambdaForm
[0.621s][info][class,load] io.smallrye.config.ExpressionConfigSourceInterceptor$$Lambda$50/0x000000084008e840 source: io.smallrye.config.ExpressionConfigSourceInterceptor
[0.621s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x000000084008ec40 source: java.lang.invoke.LambdaForm
[0.622s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x000000084008e040 source: java.lang.invoke.LambdaForm
[0.622s][info][class,load] java.lang.invoke.LambdaForm$MH/0x000000084008e440 source: java.lang.invoke.LambdaForm
[0.623s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x000000084008d840 source: java.lang.invoke.LambdaForm
[0.623s][info][class,load] io.smallrye.common.function.ExceptionBiConsumer source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.smallrye.common.smallrye-common-function-1.1.0.jar
[0.624s][info][class,load] io.smallrye.common.expression.Expression$$Lambda$51/0x000000084008dc40 source: io.smallrye.common.expression.Expression
[0.624s][info][class,load] io.quarkus.vertx.http.runtime.AuthConfig source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-vertx-http-1.8.3.Final.jar
[0.625s][info][class,load] io.quarkus.vertx.http.runtime.FormAuthConfig source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-vertx-http-1.8.3.Final.jar
[0.628s][info][class,load] java.util.regex.Pattern$$Lambda$52/0x000000084008d040 source: java.util.regex.Pattern
[0.628s][info][class,load] java.util.regex.Pattern$2 source: jrt:/java.base
[0.629s][info][class,load] java.time.Duration$Lazy source: jrt:/java.base
[0.629s][info][class,load] java.util.regex.Pattern$$Lambda$53/0x000000084008d440 source: java.util.regex.Pattern
[0.629s][info][class,load] java.util.regex.Pattern$$Lambda$54/0x000000084008c840 source: java.util.regex.Pattern
[0.630s][info][class,load] java.util.regex.Pattern$Curly source: jrt:/java.base
[0.631s][info][class,load] java.util.TreeMap source: jrt:/java.base
[0.633s][info][class,load] io.quarkus.resteasy.runtime.JaxRsSecurityConfig source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-resteasy-1.8.3.Final.jar
[0.634s][info][class,load] io.quarkus.runtime.ApplicationConfig source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-core-1.8.3.Final.jar
[0.635s][info][class,load] io.quarkus.runtime.LiveReloadConfig source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-core-1.8.3.Final.jar
[0.635s][info][class,load] io.quarkus.runtime.LocalesBuildTimeConfig source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-core-1.8.3.Final.jar
[0.636s][info][class,load] io.smallrye.common.expression.ExpressionNode source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.smallrye.common.smallrye-common-expression-1.1.0.jar
[0.637s][info][class,load] io.smallrye.config.common.utils.StringUtil source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.smallrye.config.smallrye-config-common-1.8.6.jar
[0.637s][info][class,load] sun.util.locale.LanguageTag source: shared objects file
[0.637s][info][class,load] sun.util.locale.ParseStatus source: shared objects file
[0.637s][info][class,load] sun.util.locale.StringTokenIterator source: shared objects file
[0.638s][info][class,load] io.quarkus.runtime.logging.LogBuildTimeConfig source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-core-1.8.3.Final.jar
[0.639s][info][class,load] io.smallrye.config.SmallRyeConfigSourceInterceptor$$Lambda$55/0x000000084008cc40 source: io.smallrye.config.SmallRyeConfigSourceInterceptor
[0.640s][info][class,load] java.util.concurrent.ConcurrentHashMap$KeySetView source: shared objects file
[0.640s][info][class,load] java.util.concurrent.ConcurrentHashMap$KeyIterator source: shared objects file
[0.640s][info][class,load] java.lang.ProcessEnvironment$StringKeySet source: jrt:/java.base
[0.640s][info][class,load] java.lang.ProcessEnvironment$StringKeySet$1 source: jrt:/java.base
[0.640s][info][class,load] io.smallrye.config.SysPropConfigSource$$Lambda$56/0x000000084008c040 source: io.smallrye.config.SysPropConfigSource
[0.641s][info][class,load] java.util.Spliterators$IteratorSpliterator source: jrt:/java.base
[0.641s][info][class,load] io.smallrye.config.common.utils.ConfigSourceUtil$$Lambda$57/0x000000084008c440 source: io.smallrye.config.common.utils.ConfigSourceUtil
[0.642s][info][class,load] io.smallrye.config.common.utils.ConfigSourceUtil$$Lambda$58/0x000000084008b840 source: io.smallrye.config.common.utils.ConfigSourceUtil
[0.642s][info][class,load] java.util.stream.Collectors source: shared objects file
[0.642s][info][class,load] java.util.stream.Collector$Characteristics source: shared objects file
[0.642s][info][class,load] java.util.stream.Collector source: shared objects file
[0.642s][info][class,load] java.util.stream.Collectors$CollectorImpl source: shared objects file
[0.643s][info][class,load] java.util.stream.Collectors$$Lambda$59/0x000000084008bc40 source: java.util.stream.Collectors
[0.643s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x000000084008b040 source: java.lang.invoke.LambdaForm
[0.643s][info][class,load] java.util.stream.Collectors$$Lambda$60/0x000000084008b440 source: java.util.stream.Collectors
[0.644s][info][class,load] java.util.function.BinaryOperator source: shared objects file
[0.644s][info][class,load] java.util.stream.Collectors$$Lambda$61/0x000000084008a840 source: java.util.stream.Collectors
[0.644s][info][class,load] java.util.stream.Collectors$$Lambda$62/0x000000084008ac40 source: java.util.stream.Collectors
[0.645s][info][class,load] java.util.stream.ReduceOps source: shared objects file
[0.645s][info][class,load] java.util.stream.TerminalOp source: shared objects file
[0.645s][info][class,load] java.util.stream.ReduceOps$ReduceOp source: shared objects file
[0.645s][info][class,load] java.util.stream.ReduceOps$3 source: shared objects file
[0.645s][info][class,load] java.util.stream.StreamShape source: shared objects file
[0.645s][info][class,load] java.util.stream.ReduceOps$Box source: shared objects file
[0.645s][info][class,load] java.util.stream.Sink source: shared objects file
[0.645s][info][class,load] java.util.stream.TerminalSink source: shared objects file
[0.645s][info][class,load] java.util.stream.ReduceOps$AccumulatingSink source: shared objects file
[0.645s][info][class,load] java.util.stream.ReduceOps$3ReducingSink source: shared objects file
[0.646s][info][class,load] io.smallrye.config.ProfileConfigSourceInterceptor$$Lambda$63/0x000000084008a040 source: io.smallrye.config.ProfileConfigSourceInterceptor
[0.646s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x000000084008a440 source: java.lang.invoke.LambdaForm
[0.647s][info][class,load] io.smallrye.config.SmallRyeConfig$$Lambda$64/0x0000000840089840 source: io.smallrye.config.SmallRyeConfig
[0.648s][info][class,load] io.quarkus.runtime.StartupContext source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-core-1.8.3.Final.jar
[0.648s][info][class,load] io.quarkus.runtime.ShutdownContext source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-core-1.8.3.Final.jar
[0.648s][info][class,load] io.quarkus.runtime.StartupContext$1 source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-core-1.8.3.Final.jar
[0.649s][info][class,load] io.quarkus.runtime.StartupContext$2 source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-core-1.8.3.Final.jar
[0.649s][info][class,load] io.quarkus.runtime.StartupTask source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-core-1.8.3.Final.jar
[0.649s][info][class,load] io.quarkus.deployment.steps.LoggingResourceProcessor$setupLoggingStaticInit-1235809433 source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/quarkus-getting-started-1.0.0-SNAPSHOT-runner.jar
[0.650s][info][class,load] io.quarkus.runtime.logging.LoggingSetupRecorder source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-core-1.8.3.Final.jar
[0.650s][info][class,load] org.jboss.logmanager.formatters.ColorPatternFormatter source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.4.jar
[0.651s][info][class,load] io.quarkus.runtime.logging.BannerFormatter source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-core-1.8.3.Final.jar
[0.652s][info][class,load] org.jboss.logmanager.handlers.WriterHandler source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.4.jar
[0.652s][info][class,load] org.jboss.logmanager.handlers.OutputStreamHandler source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.4.jar
[0.652s][info][class,load] org.jboss.logmanager.handlers.ConsoleHandler source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.4.jar
[0.652s][info][class,load] org.jboss.logmanager.handlers.AsyncHandler source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.4.jar
[0.653s][info][class,load] org.jboss.logmanager.handlers.FileHandler source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.4.jar
[0.654s][info][class,load] org.jboss.logmanager.handlers.PeriodicRotatingFileHandler source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.4.jar
[0.654s][info][class,load] org.jboss.logmanager.handlers.PeriodicSizeRotatingFileHandler source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.4.jar
[0.654s][info][class,load] org.jboss.logmanager.handlers.SizeRotatingFileHandler source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.4.jar
[0.655s][info][class,load] org.jboss.logmanager.handlers.SyslogHandler source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.4.jar
[0.655s][info][class,load] io.quarkus.deployment.steps.CommandLineArgumentsProcessor$commandLineArgs71756378 source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/quarkus-getting-started-1.0.0-SNAPSHOT-runner.jar
[0.656s][info][class,load] io.quarkus.arc.runtime.ArcRecorder source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-arc-1.8.3.Final.jar
[0.656s][info][class,load] io.quarkus.arc.runtime.BeanContainer source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-arc-1.8.3.Final.jar
[0.657s][info][class,load] io.quarkus.arc.runtime.BeanContainerListener source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-arc-1.8.3.Final.jar
[0.657s][info][class,load] io.quarkus.arc.runtime.ArcRecorder$5 source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-arc-1.8.3.Final.jar
[0.658s][info][class,load] io.quarkus.deployment.steps.VertxCoreProcessor$ioThreadDetector-1463825589 source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/quarkus-getting-started-1.0.0-SNAPSHOT-runner.jar
[0.659s][info][class,load] io.quarkus.vertx.core.runtime.VertxCoreRecorder source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-vertx-core-1.8.3.Final.jar
[0.659s][info][class,load] io.quarkus.runtime.IOThreadDetector source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-core-1.8.3.Final.jar
[0.659s][info][class,load] io.vertx.core.Handler source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.vertx.vertx-core-3.9.2.jar
[0.660s][info][class,load] io.vertx.core.net.NetworkOptions source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.vertx.vertx-core-3.9.2.jar
[0.660s][info][class,load] io.vertx.core.net.TCPSSLOptions source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.vertx.vertx-core-3.9.2.jar
[0.661s][info][class,load] io.vertx.core.eventbus.EventBusOptions source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.vertx.vertx-core-3.9.2.jar
[0.662s][info][class,load] io.quarkus.vertx.core.runtime.VertxCoreRecorder$5 source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-vertx-core-1.8.3.Final.jar
[0.662s][info][class,load] io.quarkus.deployment.steps.BlockingOperationControlBuildStep$blockingOP558072755 source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/quarkus-getting-started-1.0.0-SNAPSHOT-runner.jar
[0.662s][info][class,load] io.quarkus.runtime.BlockingOperationRecorder source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-core-1.8.3.Final.jar
[0.662s][info][class,load] io.quarkus.runtime.BlockingOperationControl source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-core-1.8.3.Final.jar
[0.663s][info][class,load] io.quarkus.deployment.steps.NativeImageConfigBuildStep$build163995889 source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/quarkus-getting-started-1.0.0-SNAPSHOT-runner.jar
[0.663s][info][class,load] io.quarkus.runtime.ssl.SslContextConfigurationRecorder source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-core-1.8.3.Final.jar
[0.663s][info][class,load] io.quarkus.runtime.ssl.SslContextConfiguration source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-core-1.8.3.Final.jar
[0.663s][info][class,load] io.quarkus.deployment.steps.StaticResourcesProcessor$staticInit-1777814589 source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/quarkus-getting-started-1.0.0-SNAPSHOT-runner.jar
[0.664s][info][class,load] io.quarkus.vertx.http.runtime.StaticResourcesRecorder source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.quarkus-vertx-http-1.8.3.Final.jar
[0.664s][info][class,load] io.quarkus.deployment.steps.SyntheticBeansProcessor$initStatic1190120725 source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/quarkus-getting-started-1.0.0-SNAPSHOT-runner.jar
[0.665s][info][class,load] io.quarkus.deployment.steps.ArcProcessor$generateResources1649676420 source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/quarkus-getting-started-1.0.0-SNAPSHOT-runner.jar
[0.665s][info][class,load] io.quarkus.arc.Arc source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.arc.arc-1.8.3.Final.jar
[0.666s][info][class,load] io.quarkus.arc.ArcContainer source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.arc.arc-1.8.3.Final.jar
[0.667s][info][class,load] io.quarkus.arc.impl.ArcContainerImpl source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.arc.arc-1.8.3.Final.jar
[0.668s][info][class,load] javax.enterprise.context.spi.Context source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/jakarta.enterprise.jakarta.enterprise.cdi-api-2.0.2.jar
[0.668s][info][class,load] javax.enterprise.context.spi.AlterableContext source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/jakarta.enterprise.jakarta.enterprise.cdi-api-2.0.2.jar
[0.668s][info][class,load] io.quarkus.arc.InjectableContext source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.arc.arc-1.8.3.Final.jar
[0.668s][info][class,load] io.quarkus.arc.ManagedContext source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.arc.arc-1.8.3.Final.jar
[0.669s][info][class,load] javax.enterprise.inject.InjectionException source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/jakarta.enterprise.jakarta.enterprise.cdi-api-2.0.2.jar
[0.669s][info][class,load] javax.enterprise.inject.ResolutionException source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/jakarta.enterprise.jakarta.enterprise.cdi-api-2.0.2.jar
[0.669s][info][class,load] javax.enterprise.inject.AmbiguousResolutionException source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/jakarta.enterprise.jakarta.enterprise.cdi-api-2.0.2.jar
[0.669s][info][class,load] javax.enterprise.inject.spi.Prioritized source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/jakarta.enterprise.jakarta.enterprise.cdi-api-2.0.2.jar
[0.669s][info][class,load] javax.enterprise.inject.spi.CDIProvider source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/jakarta.enterprise.jakarta.enterprise.cdi-api-2.0.2.jar
[0.669s][info][class,load] javax.enterprise.context.spi.Contextual source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/jakarta.enterprise.jakarta.enterprise.cdi-api-2.0.2.jar
[0.670s][info][class,load] javax.enterprise.context.spi.CreationalContext source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/jakarta.enterprise.jakarta.enterprise.cdi-api-2.0.2.jar
[0.670s][info][class,load] io.quarkus.arc.InstanceHandle source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.arc.arc-1.8.3.Final.jar
[0.670s][info][class,load] javax.enterprise.inject.spi.BeanAttributes source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/jakarta.enterprise.jakarta.enterprise.cdi-api-2.0.2.jar
[0.671s][info][class,load] javax.enterprise.inject.spi.Bean source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/jakarta.enterprise.jakarta.enterprise.cdi-api-2.0.2.jar
[0.671s][info][class,load] io.quarkus.arc.InjectableReferenceProvider source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.arc.arc-1.8.3.Final.jar
[0.671s][info][class,load] io.quarkus.arc.InjectableBean source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.arc.arc-1.8.3.Final.jar
[0.672s][info][class,load] io.quarkus.arc.InjectableContext$ContextState source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.arc.arc-1.8.3.Final.jar
[0.672s][info][class,load] io.quarkus.arc.impl.AbstractSharedContext source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.arc.arc-1.8.3.Final.jar
[0.672s][info][class,load] io.quarkus.arc.impl.ApplicationContext source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.arc.arc-1.8.3.Final.jar
[0.672s][info][class,load] io.quarkus.arc.ContextInstanceHandle source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.arc.arc-1.8.3.Final.jar
[0.673s][info][class,load] io.quarkus.arc.impl.ComputingCache source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.arc.arc-1.8.3.Final.jar
[0.673s][info][class,load] io.quarkus.arc.impl.SingletonContext source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.arc.arc-1.8.3.Final.jar
[0.674s][info][class,load] io.quarkus.arc.impl.RequestContext source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.arc.arc-1.8.3.Final.jar
[0.674s][info][class,load] javax.enterprise.context.ContextException source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/jakarta.enterprise.jakarta.enterprise.cdi-api-2.0.2.jar
[0.674s][info][class,load] javax.enterprise.context.ContextNotActiveException source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/jakarta.enterprise.jakarta.enterprise.cdi-api-2.0.2.jar
[0.675s][info][class,load] io.quarkus.arc.impl.LazyValue source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.arc.arc-1.8.3.Final.jar
[0.675s][info][class,load] io.quarkus.arc.impl.EventImpl$Notifier source: file:/wdc/github/ryanzhang/buildtimeboot/quarkus-getting-started/target/lib/io.quarkus.arc.arc-1.8.3.Final.jar
