[0.005s][info][class,load] opened: /usr/lib/jvm/java-11-openjdk-11.0.8.10-2.fc32.x86_64/lib/modules
[0.505s][info][class,load] org.springframework.core.annotation.MergedAnnotationSelectors$Nearest source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.505s][info][class,load] org.springframework.core.annotation.MergedAnnotationSelectors$FirstDirectlyDeclared source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.506s][info][class,load] org.springframework.core.annotation.AnnotationsScanner$1 source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.506s][info][class,load] java.lang.Class$AnnotationData source: jrt:/java.base
[0.508s][info][class,load] org.springframework.core.annotation.AbstractMergedAnnotation source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.508s][info][class,load] org.springframework.core.annotation.MissingMergedAnnotation source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.509s][info][class,load] org.springframework.core.DecoratingProxy source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.510s][info][class,load] org.springframework.util.ObjectUtils source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.511s][info][class,load] java.lang.FunctionalInterface source: jrt:/java.base
[0.512s][info][class,load] com.sun.proxy.$Proxy2 source: __JVM_DefineClass__
[0.513s][info][class,load] org.springframework.boot.ClearCachesApplicationListener source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.514s][info][class,load] org.springframework.beans.factory.Aware source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-beans-5.2.9.RELEASE.jar!/
[0.514s][info][class,load] org.springframework.context.ApplicationContextAware source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[0.514s][info][class,load] org.springframework.boot.builder.ParentContextCloserApplicationListener source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.516s][info][class,load] org.springframework.boot.env.EnvironmentPostProcessor source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.516s][info][class,load] org.springframework.boot.cloud.CloudFoundryVcapEnvironmentPostProcessor source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.516s][info][class,load] org.springframework.core.env.PropertiesPropertySource source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.517s][info][class,load] org.springframework.boot.logging.DeferredLog source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.518s][info][class,load] org.springframework.boot.context.FileEncodingApplicationListener source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.518s][info][class,load] org.springframework.boot.context.config.AnsiOutputApplicationListener source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.519s][info][class,load] org.springframework.context.event.SmartApplicationListener source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[0.520s][info][class,load] org.springframework.boot.context.config.ConfigFileApplicationListener source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.521s][info][class,load] org.springframework.boot.context.properties.bind.Bindable source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.522s][info][class,load] org.springframework.core.ResolvableType source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.523s][info][class,load] org.springframework.core.SerializableTypeWrapper$TypeProvider source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.524s][info][class,load] org.springframework.core.ResolvableType$VariableResolver source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.524s][info][class,load] java.lang.TypeNotPresentException source: jrt:/java.base
[0.525s][info][class,load] org.springframework.core.ResolvableType$1 source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.525s][info][class,load] org.springframework.core.ResolvableType$EmptyType source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.526s][info][class,load] sun.reflect.generics.repository.AbstractRepository source: jrt:/java.base
[0.526s][info][class,load] sun.reflect.generics.repository.GenericDeclRepository source: jrt:/java.base
[0.526s][info][class,load] sun.reflect.generics.repository.ClassRepository source: jrt:/java.base
[0.526s][info][class,load] sun.reflect.generics.tree.FormalTypeParameter source: jrt:/java.base
[0.526s][info][class,load] sun.reflect.generics.tree.Signature source: jrt:/java.base
[0.526s][info][class,load] sun.reflect.generics.tree.ClassSignature source: jrt:/java.base
[0.526s][info][class,load] sun.reflect.generics.tree.TypeVariableSignature source: jrt:/java.base
[0.526s][info][class,load] java.lang.reflect.TypeVariable source: jrt:/java.base
[0.527s][info][class,load] sun.reflect.generics.reflectiveObjects.LazyReflectiveObjectGenerator source: jrt:/java.base
[0.527s][info][class,load] sun.reflect.generics.reflectiveObjects.TypeVariableImpl source: jrt:/java.base
[0.527s][info][class,load] org.springframework.core.SerializableTypeWrapper source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.528s][info][class,load] java.lang.reflect.ParameterizedType source: jrt:/java.base
[0.528s][info][class,load] java.lang.reflect.WildcardType source: jrt:/java.base
[0.528s][info][class,load] org.springframework.core.SerializableTypeWrapper$SerializableTypeProxy source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.529s][info][class,load] org.springframework.core.ResolvableType$SyntheticParameterizedType source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.529s][info][class,load] org.springframework.core.ResolvableType$TypeVariablesVariableResolver source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.530s][info][class,load] org.springframework.boot.context.config.ConfigFileApplicationListener$$Lambda$25/0x0000000840073c40 source: org.springframework.boot.context.config.ConfigFileApplicationListener
[0.530s][info][class,load] java.lang.invoke.MethodHandleImpl$AsVarargsCollector source: shared objects file
[0.531s][info][class,load] java.util.Comparator$$Lambda$26/0x0000000840073040 source: java.util.Comparator
[0.532s][info][class,load] org.springframework.boot.context.config.DelegatingApplicationListener source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.533s][info][class,load] org.springframework.context.event.GenericApplicationListener source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[0.533s][info][class,load] org.springframework.boot.context.logging.ClasspathLoggingApplicationListener source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.534s][info][class,load] org.springframework.boot.context.logging.LoggingApplicationListener source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.535s][info][class,load] org.springframework.boot.context.properties.source.ConfigurationPropertyName source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.536s][info][class,load] java.lang.ArrayIndexOutOfBoundsException source: jrt:/java.base
[0.536s][info][class,load] org.springframework.boot.context.properties.source.InvalidConfigurationPropertyNameException source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.537s][info][class,load] org.springframework.boot.context.properties.source.ConfigurationPropertyName$Elements source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.537s][info][class,load] org.springframework.boot.context.properties.source.ConfigurationPropertyName$ElementType source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.538s][info][class,load] org.springframework.boot.context.properties.source.ConfigurationPropertyName$ElementsParser source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.538s][info][class,load] sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl source: jrt:/java.base
[0.539s][info][class,load] org.springframework.core.ResolvableType$DefaultVariableResolver source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.541s][info][class,load] org.springframework.boot.context.event.SpringApplicationEvent source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.541s][info][class,load] org.springframework.boot.context.event.ApplicationStartingEvent source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.541s][info][class,load] org.springframework.boot.context.event.ApplicationEnvironmentPreparedEvent source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.541s][info][class,load] org.springframework.boot.context.event.ApplicationPreparedEvent source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.542s][info][class,load] org.springframework.context.event.ApplicationContextEvent source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[0.542s][info][class,load] org.springframework.context.event.ContextClosedEvent source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[0.543s][info][class,load] org.springframework.boot.context.event.ApplicationFailedEvent source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.543s][info][class,load] org.springframework.boot.liquibase.LiquibaseServiceLocatorApplicationListener source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.544s][info][class,load] org.springframework.boot.autoconfigure.BackgroundPreinitializer source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-autoconfigure-2.3.4.RELEASE.jar!/
[0.544s][info][class,load] java.util.concurrent.CountDownLatch source: jrt:/java.base
[0.544s][info][class,load] java.util.concurrent.CountDownLatch$Sync source: jrt:/java.base
[0.546s][info][class,load] com.sun.proxy.$Proxy3 source: __JVM_DefineClass__
[0.547s][info][class,load] org.springframework.core.annotation.AttributeMethods source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.547s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x0000000840073440 source: java.lang.invoke.LambdaForm
[0.548s][info][class,load] org.springframework.core.annotation.AttributeMethods$$Lambda$27/0x0000000840072840 source: org.springframework.core.annotation.AttributeMethods
[0.548s][info][class,load] org.springframework.core.annotation.AttributeMethods$$Lambda$28/0x0000000840072c40 source: org.springframework.core.annotation.AttributeMethods
[0.549s][info][class,load] org.springframework.core.annotation.RepeatableContainers$StandardRepeatableContainers$$Lambda$29/0x0000000840072040 source: org.springframework.core.annotation.RepeatableContainers$StandardRepeatableContainers
[0.550s][info][class,load] org.springframework.core.annotation.AnnotationTypeMappings source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.550s][info][class,load] org.springframework.core.annotation.IntrospectionFailureLogger source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.551s][info][class,load] org.springframework.core.annotation.IntrospectionFailureLogger$1 source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.551s][info][class,load] org.springframework.core.annotation.IntrospectionFailureLogger$2 source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.552s][info][class,load] org.springframework.core.annotation.AnnotationTypeMappings$Cache source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.553s][info][class,load] org.springframework.core.annotation.AnnotationTypeMappings$$Lambda$30/0x0000000840072440 source: org.springframework.core.annotation.AnnotationTypeMappings
[0.553s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x0000000840071840 source: java.lang.invoke.LambdaForm
[0.554s][info][class,load] org.springframework.core.annotation.AnnotationTypeMappings$Cache$$Lambda$31/0x0000000840071c40 source: org.springframework.core.annotation.AnnotationTypeMappings$Cache
[0.555s][info][class,load] org.springframework.core.annotation.AnnotationTypeMapping source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.555s][info][class,load] org.springframework.core.annotation.AnnotationConfigurationException source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.556s][info][class,load] org.springframework.core.annotation.AnnotationTypeMapping$MirrorSets$MirrorSet source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.557s][info][class,load] org.springframework.core.annotation.AnnotationTypeMapping$MirrorSets source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.558s][info][class,load] org.springframework.core.annotation.AliasFor source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.558s][info][class,load] java.lang.annotation.ElementType source: jrt:/java.base
[0.559s][info][class,load] sun.reflect.annotation.AnnotationParser$$Lambda$32/0x0000000840071040 source: sun.reflect.annotation.AnnotationParser
[0.561s][info][class,load] com.sun.proxy.$Proxy4 source: __JVM_DefineClass__
[0.562s][info][class,load] com.sun.proxy.$Proxy5 source: __JVM_DefineClass__
[0.563s][info][class,load] org.springframework.core.annotation.AnnotationTypeMappings$$Lambda$33/0x0000000840071440 source: org.springframework.core.annotation.AnnotationTypeMappings
[0.565s][info][class,load] org.springframework.core.annotation.TypeMappedAnnotation source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.566s][info][class,load] org.springframework.core.annotation.ValueExtractor source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.567s][info][class,load] org.springframework.core.annotation.TypeMappedAnnotation$$Lambda$34/0x00000008400a8040 source: org.springframework.core.annotation.TypeMappedAnnotation
[0.567s][info][class,load] java.lang.StackTraceElement$HashedModules source: jrt:/java.base
[0.568s][info][class,load] org.springframework.util.StopWatch source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.569s][info][class,load] java.lang.UnsupportedOperationException source: jrt:/java.base
[0.569s][info][class,load] org.springframework.boot.SpringApplicationRunListeners source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.570s][info][class,load] org.springframework.boot.SpringApplicationRunListener source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.570s][info][class,load] org.springframework.boot.context.event.EventPublishingRunListener source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.571s][info][class,load] org.springframework.boot.context.event.ApplicationStartedEvent source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.571s][info][class,load] org.springframework.boot.availability.AvailabilityState source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.572s][info][class,load] org.springframework.boot.context.event.ApplicationReadyEvent source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.572s][info][class,load] org.springframework.boot.context.event.ApplicationContextInitializedEvent source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.573s][info][class,load] org.springframework.util.ErrorHandler source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.575s][info][class,load] org.springframework.context.event.ApplicationEventMulticaster source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[0.575s][info][class,load] org.springframework.beans.factory.BeanClassLoaderAware source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-beans-5.2.9.RELEASE.jar!/
[0.576s][info][class,load] org.springframework.beans.factory.BeanFactoryAware source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-beans-5.2.9.RELEASE.jar!/
[0.576s][info][class,load] org.springframework.context.event.AbstractApplicationEventMulticaster source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[0.576s][info][class,load] org.springframework.context.event.SimpleApplicationEventMulticaster source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[0.577s][info][class,load] org.springframework.beans.factory.NoSuchBeanDefinitionException source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-beans-5.2.9.RELEASE.jar!/
[0.578s][info][class,load] org.springframework.context.event.AbstractApplicationEventMulticaster$ListenerRetriever source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[0.579s][info][class,load] org.springframework.aop.framework.AopProxyUtils source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-aop-5.2.9.RELEASE.jar!/
[0.581s][info][class,load] org.springframework.aop.TargetClassAware source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-aop-5.2.9.RELEASE.jar!/
[0.581s][info][class,load] org.springframework.aop.framework.Advised source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-aop-5.2.9.RELEASE.jar!/
[0.582s][info][class,load] org.springframework.core.ResolvableTypeProvider source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.582s][info][class,load] org.springframework.context.event.AbstractApplicationEventMulticaster$ListenerCacheKey source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[0.583s][info][class,load] org.springframework.context.event.GenericApplicationListenerAdapter source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[0.584s][info][class,load] org.springframework.core.ResolvableType$WildcardBounds source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-core-5.2.9.RELEASE.jar!/
[0.586s][info][class,load] org.springframework.aop.support.AopUtils source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-aop-5.2.9.RELEASE.jar!/
[0.587s][info][class,load] org.springframework.aop.AopInvocationException source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-aop-5.2.9.RELEASE.jar!/
[0.588s][info][class,load] org.springframework.aop.SpringProxy source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-aop-5.2.9.RELEASE.jar!/
[0.589s][info][class,load] org.springframework.boot.builder.ParentContextApplicationContextInitializer$ParentContextAvailableEvent source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
[0.590s][info][class,load] org.springframework.context.event.ContextRefreshedEvent source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-context-5.2.9.RELEASE.jar!/
[0.591s][info][class,load] org.springframework.boot.logging.LoggingSystem source: jar:file:/wdc/github/ryanzhang/buildtimeboot/springboot-getting-started/target/demo-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-2.3.4.RELEASE.jar!/
